channelTitle,title,publishedAt,viewCount,likeCount,commentCount,pushblishDayName,durationSecs,Month,Year,durationMins,durationHours
BaBaLa TV,Oğuzhan Uğur'la P!NÇ: 4. Sezon Finali (KUTLAMA),2021-06-29 17:57:49+00:00,1358399,56915,3698,Tuesday,6458.0,Jun,2021,107.63,1.79
BaBaLa TV,Tugay Gök vs Nilay Gök | İlker Ayrık’la Gerçekler Acıdır #6 @Tugaygok01,2021-06-26 18:00:02+00:00,809124,31962,776,Saturday,2703.0,Jun,2021,45.05,0.75
BaBaLa TV,"Mevzular 46 - Muharrem İNCE (2018 Seçim Gecesi, Eğitim, Peker'in İddiaları ve Muhalefet)",2021-06-18 17:50:57+00:00,2460100,73297,10769,Friday,3225.0,Jun,2021,53.75,0.9
BaBaLa TV,Babanın Oğlu Kemal vs Handan | İlker Ayrık’la Gerçekler Acıdır #5,2021-06-12 18:00:09+00:00,2912594,67774,1928,Saturday,3382.0,Jun,2021,56.37,0.94
BaBaLa TV,Mağdur Diktatörler,2021-06-08 19:20:57+00:00,600810,38299,3019,Tuesday,655.0,Jun,2021,10.92,0.18
BaBaLa TV,Kim Haklı? LGBT ve Homofobi Tartışması I Yansıma #11,2021-05-21 17:00:22+00:00,1431504,38371,14895,Friday,1658.0,May,2021,27.63,0.46
BaBaLa TV,İlker Ayrık’la Gerçekler Acıdır #4 | Ateşliyiz Şu An | Gizem vs Yuluğ,2021-05-17 17:00:14+00:00,373480,12999,673,Monday,1867.0,May,2021,31.12,0.52
BaBaLa TV,Gelecek Önceden Görülebilir Mi? Psikolog ve Medyum Tartışması I YANSIMA #10,2021-04-30 18:00:03+00:00,873897,23448,6207,Friday,1653.0,Apr,2021,27.55,0.46
BaBaLa TV,İlker Ayrık’la Gerçekler Acıdır #3 | Acı Yaradı Sana | Nalan vs Mert,2021-04-26 18:00:09+00:00,484221,18683,849,Monday,2008.0,Apr,2021,33.47,0.56
BaBaLa TV,Oğuzhan Uğur'la P!NÇ: 50. BÖLÜM ÖZEL! Muazzör Konular ve Muhteşör Konuklar!,2021-04-21 19:31:08+00:00,4705564,111725,10599,Wednesday,10706.0,Apr,2021,178.43,2.97
BaBaLa TV,Kim Haklı? Kadın ve Erkek Eşitliği Tartışması I Yansıma #9,2021-04-16 18:00:19+00:00,2986430,103686,47121,Friday,2431.0,Apr,2021,40.52,0.68
BaBaLa TV,"Blu Ofis: Dijital Platformlar, Orijinal İçerikler ve BluTV Discovery Yatırım Süreci",2021-04-10 18:00:08+00:00,304128,10727,817,Saturday,6784.0,Apr,2021,113.07,1.88
BaBaLa TV,İlker Ayrık’la Gerçekler Acıdır #2 | ACI SİZİ ÇAĞIRIYOR | Gamze vs Ahmet,2021-04-08 17:00:08+00:00,599141,26589,1124,Thursday,2485.0,Apr,2021,41.42,0.69
BaBaLa TV,Mevzular 45 - Görünen Köy,2021-04-06 18:18:06+00:00,487517,43969,3206,Tuesday,232.0,Apr,2021,3.87,0.06
BaBaLa TV,"İfşa Etmek Doğru mu? Sosyal Medyada İfşa Tartışması, MeToo Hareketi, Yansıma #8",2021-04-02 17:00:21+00:00,228528,5144,1225,Friday,1635.0,Apr,2021,27.25,0.45
BaBaLa TV,"Yiğit Penguen ile Yeni Ay: Nisan 2021, Yine Deprem, Kazayı Nasıl Bildi, En Şanslı Burçlar, Yeni İlaç",2021-04-01 17:00:11+00:00,187533,8977,726,Thursday,1911.0,Apr,2021,31.85,0.53
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm49): Ece Üner, A.Doğan Yalçındağ, Ersay Üner,Ofansif Aile,Mevzular Ekstra",2021-03-30 20:22:29+00:00,3051386,97129,15322,Tuesday,7819.0,Mar,2021,130.32,2.17
BaBaLa TV,İlker Ayrık'la Gerçekler Acıdır #1 | Eşini Tanımayan Yanar! | Şeyma vs Kubi,2021-03-25 18:00:14+00:00,1024410,58753,2656,Thursday,1980.0,Mar,2021,33.0,0.55
BaBaLa TV,Kim Haklı? Türkiye’de Basın Özgürlüğü Tartışması I Yansıma #7,2021-03-19 18:00:14+00:00,658938,18254,3728,Friday,1884.0,Mar,2021,31.4,0.52
BaBaLa TV,"İlker Ayrık’la ARAZİ MODU,Konuk:Oğuzhan UĞUR | Üre Testi,KamP!NÇ,Portatif WC,Babala’da Neler Oluyor?",2021-03-15 17:59:43+00:00,2136133,114195,6915,Monday,2431.0,Mar,2021,40.52,0.68
BaBaLa TV,Ateist – Dindar Tartışması I Yansıma #6,2021-03-12 18:00:09+00:00,2292939,56995,22787,Friday,1377.0,Mar,2021,22.95,0.38
BaBaLa TV,"Yiğit Penguen ile Yeni Ay: Mart Ayı, Burç Yorumları, Dolunay, Yeni Ay, Öngörüler, Çekiliş",2021-03-05 18:00:25+00:00,167059,10075,2870,Friday,2287.0,Mar,2021,38.12,0.64
BaBaLa TV,"Mevzular 44 - Gara, Devlet Refleksi, Açılım",2021-03-01 18:29:51+00:00,1560189,65077,6280,Monday,3111.0,Mar,2021,51.85,0.86
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (Bölüm 48): Zengin Kampı, Clubhouse, Şafak Baskını, Selçuk Balcı, Gökhan Çınar",2021-02-22 18:04:40+00:00,2552892,85923,4013,Monday,4654.0,Feb,2021,77.57,1.29
BaBaLa TV,Kim Haklı? Süresiz Nafaka Tartışması I Yansıma #5,2021-02-19 18:00:23+00:00,320401,9555,5260,Friday,1650.0,Feb,2021,27.5,0.46
BaBaLa TV,Oğuzhan UĞUR'un Japon ile İmtihanı (Kaldırılan Video),2021-02-13 18:29:56+00:00,1076514,48601,1576,Saturday,429.0,Feb,2021,7.15,0.12
BaBaLa TV,Anne - Kız Tartışması / Yeşim Salkım - Gizem Salkım | Yansıma #4,2021-02-12 18:00:14+00:00,938357,21906,1978,Friday,2041.0,Feb,2021,34.02,0.57
BaBaLa TV,Mevzular Özel CANLI YAYIN -  Cem GÜRDENİZ ile Balyoz Kumpasının 10. Yılı (Mavi Vatan),2021-02-11 19:01:40+00:00,795418,16540,793,Thursday,3030.0,Feb,2021,50.5,0.84
BaBaLa TV,İstanbul Sözleşmesi - Kadın Hakları Tartışması | Yansıma #3,2021-02-05 18:34:08+00:00,1546389,46850,35821,Friday,3396.0,Feb,2021,56.6,0.94
BaBaLa TV,Kim Haklı? Evlilik Öncesi Mahremiyet Tartışması | Yansıma #2,2021-01-29 17:55:04+00:00,1711316,44852,21018,Friday,1924.0,Jan,2021,32.07,0.53
